review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .,3,positive,POSITIVE,POSITIVE,0.6835536956787109
"in other words , it 's badder than bad .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6519732475280762
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,3,positive,POSITIVE,POSITIVE,0.6750195026397705
fun and nimble .,4,very positive,VERY POSITIVE,POSITIVE,0.5260555744171143
"seagal ran out of movies years ago , and this is just the proof .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6307063102722168
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",3,positive,POSITIVE,VERY POSITIVE,0.7678096294403076
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant .,2,neutral,NEUTRAL,NEUTRAL,0.7404215335845947
frank mcklusky c.i. is that movie !,2,neutral,NEUTRAL,POSITIVE,0.6207458972930908
the most surprising thing about this film is that they are actually releasing it into theaters .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6034040451049805
it 's not too fast and not too slow .,3,positive,POSITIVE,NEUTRAL,0.5894532203674316
makes 98 minutes feel like three hours .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5507078170776367
drumline ably captures the complicated relationships in a marching band .,3,positive,POSITIVE,POSITIVE,0.6030783653259277
"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",2,neutral,NEUTRAL,POSITIVE,0.6628696918487549
... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .,1,negative,NEGATIVE,NEUTRAL,0.717071533203125
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",3,positive,POSITIVE,NEUTRAL,0.7239527702331543
a visual spectacle full of stunning images and effects .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.5879619121551514
why ?,1,negative,NEGATIVE,NEUTRAL,0.5161967277526855
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,3,positive,POSITIVE,POSITIVE,0.7039923667907715
woody allen has really found his groove these days .,4,very positive,VERY POSITIVE,POSITIVE,0.5309793949127197
"dense , exhilarating documentary .",3,positive,POSITIVE,POSITIVE,0.5738604068756104
and a very rainy day .,2,neutral,NEUTRAL,NEUTRAL,0.6180522441864014
"while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,very negative,VERY NEGATIVE,NEGATIVE,0.9375383853912354
schrader examines crane 's decline with unblinking candor .,3,positive,POSITIVE,POSITIVE,0.6158835887908936
"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",0,very negative,VERY NEGATIVE,NEGATIVE,0.7548644542694092
"the entire cast is first-rate , especially sorvino .",4,very positive,VERY POSITIVE,POSITIVE,0.5648372173309326
"there 's some outrageously creative action in the transporter ... -lrb- b -rrb- ut by the time frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",1,negative,NEGATIVE,NEGATIVE,0.9511926174163818
a captivating and intimate study about dying and loving ...,4,very positive,VERY POSITIVE,POSITIVE,0.5511515140533447
a collage of clichés and a dim echo of allusions to other films .,1,negative,NEGATIVE,NEGATIVE,0.6351120471954346
"as the movie traces mr. brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.8492405414581299
about one in three gags in white 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .,1,negative,NEGATIVE,NEGATIVE,0.7549095153808594
"i 'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking .",1,negative,NEGATIVE,VERY NEGATIVE,0.8355529308319092
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6572587490081787
it 's probably not easy to make such a worthless film ...,0,very negative,VERY NEGATIVE,NEGATIVE,0.53251051902771
"by turns fanciful , grisly and engagingly quixotic .",3,positive,POSITIVE,POSITIVE,0.7035272121429443
"same song , second verse , coulda been better , but it coulda been worse .",2,neutral,NEUTRAL,NEUTRAL,0.7893874645233154
the armenian genocide deserves a more engaged and honest treatment .,2,neutral,NEUTRAL,NEGATIVE,0.686161994934082
"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7414140701293945
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3,positive,POSITIVE,NEUTRAL,0.6804366111755371
"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.779862642288208
the script has less spice than a rat burger and the rock 's fighting skills are more in line with steven seagal .,1,negative,NEGATIVE,VERY NEGATIVE,0.754716157913208
"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",2,neutral,NEUTRAL,POSITIVE,0.819145679473877
"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .",4,very positive,VERY POSITIVE,POSITIVE,0.7588973045349121
"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .",1,negative,NEGATIVE,VERY NEGATIVE,0.7336699962615967
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,3,positive,POSITIVE,POSITIVE,0.6736485958099365
but not a whit more .,2,neutral,NEUTRAL,NEUTRAL,0.5984196662902832
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.7725768089294434
the kind of primal storytelling that george lucas can only dream of .,3,positive,POSITIVE,VERY POSITIVE,0.6433959007263184
consider this review life-affirming .,2,neutral,NEUTRAL,VERY POSITIVE,0.580742359161377
an edgy thriller that delivers a surprising punch .,3,positive,POSITIVE,POSITIVE,0.558417558670044
"scherfig , who has had a successful career in tv , tackles more than she can handle .",1,negative,NEGATIVE,NEGATIVE,0.6823103427886963
the trappings of i spy are so familiar you might as well be watching a rerun .,1,negative,NEGATIVE,NEGATIVE,0.6089239120483398
the modern-day royals have nothing on these guys when it comes to scandals .,1,negative,NEGATIVE,POSITIVE,0.6430420875549316
the premise of jason x is silly but strangely believable .,3,positive,POSITIVE,POSITIVE,0.6066834926605225
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",0,very negative,VERY NEGATIVE,NEGATIVE,0.7310531139373779
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .,3,positive,POSITIVE,POSITIVE,0.7432761192321777
this franchise has not spawned a single good film .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5583148002624512
"it makes compelling , provocative and prescient viewing .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.5923378467559814
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",3,positive,POSITIVE,POSITIVE,0.7297017574310303
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .",2,neutral,NEUTRAL,POSITIVE,0.6930944919586182
if you 're a fan of the series you 'll love it and probably want to see it twice .,4,very positive,VERY POSITIVE,POSITIVE,0.7266888618469238
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",1,negative,NEGATIVE,NEUTRAL,0.6511926651000977
"spinning a web of dazzling entertainment may be overstating it , but `` spider-man '' certainly delivers the goods .",4,very positive,VERY POSITIVE,POSITIVE,0.7139637470245361
"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7743971347808838
"it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1,negative,NEGATIVE,NEGATIVE,0.756507396697998
there 's nothing to gain from watching they .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5493602752685547
"for something as splendid-looking as this particular film , the viewer expects something special but instead gets -lrb- sci-fi -rrb- rehash .",1,negative,NEGATIVE,NEGATIVE,0.743786096572876
"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",2,neutral,NEUTRAL,POSITIVE,0.7819194793701172
it may ... work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns .,3,positive,POSITIVE,NEUTRAL,0.7811744213104248
the imax screen enhances the personal touch of manual animation .,4,very positive,VERY POSITIVE,POSITIVE,0.6543657779693604
a fan film that for the uninitiated plays better on video with the sound turned down .,1,negative,NEGATIVE,NEGATIVE,0.6462101936340332
