review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3,positive,POSITIVE,UNKNOWN,0.0
"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
the script has less spice than a rat burger and the rock 's fighting skills are more in line with steven seagal .,1,negative,NEGATIVE,UNKNOWN,0.0
"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",2,neutral,NEUTRAL,UNKNOWN,0.0
"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .",1,negative,NEGATIVE,UNKNOWN,0.0
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,3,positive,POSITIVE,UNKNOWN,0.0
but not a whit more .,2,neutral,NEUTRAL,UNKNOWN,0.0
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
the kind of primal storytelling that george lucas can only dream of .,3,positive,POSITIVE,UNKNOWN,0.0
consider this review life-affirming .,2,neutral,NEUTRAL,UNKNOWN,0.0
an edgy thriller that delivers a surprising punch .,3,positive,POSITIVE,UNKNOWN,0.0
"scherfig , who has had a successful career in tv , tackles more than she can handle .",1,negative,NEGATIVE,UNKNOWN,0.0
the trappings of i spy are so familiar you might as well be watching a rerun .,1,negative,NEGATIVE,UNKNOWN,0.0
the modern-day royals have nothing on these guys when it comes to scandals .,1,negative,NEGATIVE,UNKNOWN,0.0
the premise of jason x is silly but strangely believable .,3,positive,POSITIVE,UNKNOWN,0.0
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .,3,positive,POSITIVE,UNKNOWN,0.0
this franchise has not spawned a single good film .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"it makes compelling , provocative and prescient viewing .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",3,positive,POSITIVE,UNKNOWN,0.0
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .",2,neutral,NEUTRAL,UNKNOWN,0.0
if you 're a fan of the series you 'll love it and probably want to see it twice .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",1,negative,NEGATIVE,UNKNOWN,0.0
"spinning a web of dazzling entertainment may be overstating it , but `` spider-man '' certainly delivers the goods .",4,very positive,VERY POSITIVE,UNKNOWN,0.0
"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .",0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1,negative,NEGATIVE,UNKNOWN,0.0
there 's nothing to gain from watching they .,0,very negative,VERY NEGATIVE,UNKNOWN,0.0
"for something as splendid-looking as this particular film , the viewer expects something special but instead gets -lrb- sci-fi -rrb- rehash .",1,negative,NEGATIVE,UNKNOWN,0.0
"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",2,neutral,NEUTRAL,UNKNOWN,0.0
it may ... work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns .,3,positive,POSITIVE,UNKNOWN,0.0
the imax screen enhances the personal touch of manual animation .,4,very positive,VERY POSITIVE,UNKNOWN,0.0
a fan film that for the uninitiated plays better on video with the sound turned down .,1,negative,NEGATIVE,UNKNOWN,0.0
