review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible .",2,neutral,NEUTRAL,NEGATIVE,2.733488082885742
the film is one of the year 's best .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.4846620559692383
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .,3,positive,POSITIVE,NEGATIVE,3.3461732864379883
"in other words , it 's badder than bad .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.988159656524658
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,3,positive,POSITIVE,NEGATIVE,3.0705881118774414
fun and nimble .,4,very positive,VERY POSITIVE,POSITIVE,2.396294593811035
"seagal ran out of movies years ago , and this is just the proof .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,5.348160743713379
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",3,positive,POSITIVE,VERY POSITIVE,4.399284362792969
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant .,2,neutral,NEUTRAL,NEUTRAL,3.985044240951538
frank mcklusky c.i. is that movie !,2,neutral,NEUTRAL,VERY POSITIVE,4.258691072463989
the most surprising thing about this film is that they are actually releasing it into theaters .,0,very negative,VERY NEGATIVE,NEGATIVE,3.7232396602630615
it 's not too fast and not too slow .,3,positive,POSITIVE,NEUTRAL,4.142382383346558
makes 98 minutes feel like three hours .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,2.992008924484253
drumline ably captures the complicated relationships in a marching band .,3,positive,POSITIVE,POSITIVE,2.4457528591156006
"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",2,neutral,NEUTRAL,NEGATIVE,3.1866629123687744
... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .,1,negative,NEGATIVE,NEGATIVE,4.7653467655181885
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",3,positive,POSITIVE,NEUTRAL,4.60921311378479
a visual spectacle full of stunning images and effects .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.1174330711364746
why ?,1,negative,NEGATIVE,NEUTRAL,4.774860382080078
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,3,positive,POSITIVE,VERY POSITIVE,3.74311900138855
woody allen has really found his groove these days .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.6761257648468018
"dense , exhilarating documentary .",3,positive,POSITIVE,VERY POSITIVE,3.424002170562744
and a very rainy day .,2,neutral,NEUTRAL,NEUTRAL,3.567121744155884
"while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.735188007354736
schrader examines crane 's decline with unblinking candor .,3,positive,POSITIVE,NEUTRAL,6.051082372665405
"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.250079393386841
"the entire cast is first-rate , especially sorvino .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.706940174102783
"there 's some outrageously creative action in the transporter ... -lrb- b -rrb- ut by the time frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",1,negative,NEGATIVE,NEGATIVE,4.697152853012085
a captivating and intimate study about dying and loving ...,4,very positive,VERY POSITIVE,VERY POSITIVE,3.597722053527832
a collage of clichés and a dim echo of allusions to other films .,1,negative,NEGATIVE,VERY NEGATIVE,4.700631856918335
"as the movie traces mr. brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.6079912185668945
about one in three gags in white 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .,1,negative,NEGATIVE,NEGATIVE,4.243386745452881
"i 'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking .",1,negative,NEGATIVE,VERY NEGATIVE,6.235729694366455
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .,0,very negative,VERY NEGATIVE,NEGATIVE,4.315549850463867
it 's probably not easy to make such a worthless film ...,0,very negative,VERY NEGATIVE,VERY NEGATIVE,6.541678190231323
"by turns fanciful , grisly and engagingly quixotic .",3,positive,POSITIVE,POSITIVE,5.83630108833313
"same song , second verse , coulda been better , but it coulda been worse .",2,neutral,NEUTRAL,NEUTRAL,5.513334274291992
the armenian genocide deserves a more engaged and honest treatment .,2,neutral,NEUTRAL,NEGATIVE,5.069336175918579
"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.157364368438721
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3,positive,POSITIVE,NEGATIVE,5.147731304168701
"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.7756545543670654
the script has less spice than a rat burger and the rock 's fighting skills are more in line with steven seagal .,1,negative,NEGATIVE,VERY NEGATIVE,8.051337718963623
"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",2,neutral,NEUTRAL,VERY POSITIVE,4.643451690673828
"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .",4,very positive,VERY POSITIVE,POSITIVE,2.6770498752593994
"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .",1,negative,NEGATIVE,VERY NEGATIVE,3.0631699562072754
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,3,positive,POSITIVE,POSITIVE,4.922071218490601
but not a whit more .,2,neutral,NEUTRAL,VERY NEGATIVE,4.794649600982666
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,5.475799083709717
the kind of primal storytelling that george lucas can only dream of .,3,positive,POSITIVE,VERY POSITIVE,5.704851388931274
consider this review life-affirming .,2,neutral,NEUTRAL,VERY POSITIVE,4.056116104125977
an edgy thriller that delivers a surprising punch .,3,positive,POSITIVE,VERY POSITIVE,4.6755897998809814
"scherfig , who has had a successful career in tv , tackles more than she can handle .",1,negative,NEGATIVE,NEGATIVE,3.3783371448516846
the trappings of i spy are so familiar you might as well be watching a rerun .,1,negative,NEGATIVE,NEGATIVE,4.421609163284302
the modern-day royals have nothing on these guys when it comes to scandals .,1,negative,NEGATIVE,NEGATIVE,3.2162158489227295
the premise of jason x is silly but strangely believable .,3,positive,POSITIVE,NEUTRAL,3.721714973449707
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",0,very negative,VERY NEGATIVE,NEGATIVE,3.8740694522857666
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .,3,positive,POSITIVE,POSITIVE,4.612797737121582
this franchise has not spawned a single good film .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,3.928959608078003
"it makes compelling , provocative and prescient viewing .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.070457935333252
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",3,positive,POSITIVE,POSITIVE,3.7177586555480957
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .",2,neutral,NEUTRAL,NEGATIVE,4.407381057739258
if you 're a fan of the series you 'll love it and probably want to see it twice .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.756178140640259
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",1,negative,NEGATIVE,NEGATIVE,2.895096778869629
"spinning a web of dazzling entertainment may be overstating it , but `` spider-man '' certainly delivers the goods .",4,very positive,VERY POSITIVE,POSITIVE,2.661284923553467
"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.615576267242432
"it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1,negative,NEGATIVE,VERY NEGATIVE,5.740682125091553
there 's nothing to gain from watching they .,0,very negative,VERY NEGATIVE,NEGATIVE,3.8085289001464844
"for something as splendid-looking as this particular film , the viewer expects something special but instead gets -lrb- sci-fi -rrb- rehash .",1,negative,NEGATIVE,NEGATIVE,4.688879489898682
"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",2,neutral,NEUTRAL,POSITIVE,5.377762317657471
it may ... work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns .,3,positive,POSITIVE,NEUTRAL,7.739405632019043
the imax screen enhances the personal touch of manual animation .,4,very positive,VERY POSITIVE,POSITIVE,3.091817855834961
a fan film that for the uninitiated plays better on video with the sound turned down .,1,negative,NEGATIVE,NEGATIVE,3.501006841659546
