review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"seagal ran out of movies years ago , and this is just the proof .",0,very negative,VERY NEGATIVE,NEGATIVE,3.698469877243042
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",3,positive,POSITIVE,VERY POSITIVE,4.757986545562744
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant .,2,neutral,NEUTRAL,NEUTRAL,5.227234125137329
frank mcklusky c.i. is that movie !,2,neutral,NEUTRAL,POSITIVE,4.140534400939941
the most surprising thing about this film is that they are actually releasing it into theaters .,0,very negative,VERY NEGATIVE,NEGATIVE,4.7068870067596436
it 's not too fast and not too slow .,3,positive,POSITIVE,NEUTRAL,5.724490404129028
makes 98 minutes feel like three hours .,0,very negative,VERY NEGATIVE,NEGATIVE,5.373262643814087
drumline ably captures the complicated relationships in a marching band .,3,positive,POSITIVE,POSITIVE,6.290897607803345
"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",2,neutral,NEUTRAL,NEUTRAL,5.740684747695923
... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .,1,negative,NEGATIVE,NEGATIVE,6.036380290985107
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",3,positive,POSITIVE,NEUTRAL,4.891839504241943
a visual spectacle full of stunning images and effects .,4,very positive,VERY POSITIVE,POSITIVE,5.437396287918091
why ?,1,negative,NEGATIVE,NEUTRAL,4.793867349624634
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,3,positive,POSITIVE,POSITIVE,4.323720693588257
woody allen has really found his groove these days .,4,very positive,VERY POSITIVE,POSITIVE,4.59395956993103
"dense , exhilarating documentary .",3,positive,POSITIVE,VERY POSITIVE,4.353288650512695
and a very rainy day .,2,neutral,NEUTRAL,NEUTRAL,7.478232145309448
"while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,very negative,VERY NEGATIVE,NEGATIVE,4.607717037200928
schrader examines crane 's decline with unblinking candor .,3,positive,POSITIVE,NEUTRAL,5.376181125640869
"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,6.894901990890503
"the entire cast is first-rate , especially sorvino .",4,very positive,VERY POSITIVE,POSITIVE,4.1013312339782715
"there 's some outrageously creative action in the transporter ... -lrb- b -rrb- ut by the time frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",1,negative,NEGATIVE,NEGATIVE,6.259271144866943
a captivating and intimate study about dying and loving ...,4,very positive,VERY POSITIVE,POSITIVE,6.92326807975769
a collage of clichés and a dim echo of allusions to other films .,1,negative,NEGATIVE,NEGATIVE,5.5229175090789795
"as the movie traces mr. brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",4,very positive,VERY POSITIVE,VERY POSITIVE,4.8793957233428955
about one in three gags in white 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .,1,negative,NEGATIVE,NEGATIVE,5.121266603469849
"i 'm convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking .",1,negative,NEGATIVE,VERY NEGATIVE,4.8108015060424805
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .,0,very negative,VERY NEGATIVE,NEGATIVE,3.858206033706665
it 's probably not easy to make such a worthless film ...,0,very negative,VERY NEGATIVE,NEGATIVE,3.3228671550750732
"by turns fanciful , grisly and engagingly quixotic .",3,positive,POSITIVE,POSITIVE,7.431328535079956
"same song , second verse , coulda been better , but it coulda been worse .",2,neutral,NEUTRAL,NEUTRAL,4.875762939453125
the armenian genocide deserves a more engaged and honest treatment .,2,neutral,NEUTRAL,NEGATIVE,5.236784219741821
"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.053935766220093
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",3,positive,POSITIVE,NEGATIVE,6.09407114982605
"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",4,very positive,VERY POSITIVE,POSITIVE,4.645129680633545
the script has less spice than a rat burger and the rock 's fighting skills are more in line with steven seagal .,1,negative,NEGATIVE,NEGATIVE,4.890329837799072
"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",2,neutral,NEUTRAL,POSITIVE,6.270832538604736
"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .",4,very positive,VERY POSITIVE,POSITIVE,6.452698230743408
"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .",1,negative,NEGATIVE,VERY NEGATIVE,4.017456769943237
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .,3,positive,POSITIVE,POSITIVE,5.251573085784912
but not a whit more .,2,neutral,NEUTRAL,VERY NEGATIVE,4.154494524002075
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,4,very positive,VERY POSITIVE,VERY POSITIVE,4.482816696166992
the kind of primal storytelling that george lucas can only dream of .,3,positive,POSITIVE,VERY POSITIVE,6.07412052154541
consider this review life-affirming .,2,neutral,NEUTRAL,VERY POSITIVE,3.4551327228546143
an edgy thriller that delivers a surprising punch .,3,positive,POSITIVE,POSITIVE,4.539963960647583
"scherfig , who has had a successful career in tv , tackles more than she can handle .",1,negative,NEGATIVE,NEGATIVE,5.345978736877441
the trappings of i spy are so familiar you might as well be watching a rerun .,1,negative,NEGATIVE,NEGATIVE,4.772363662719727
the modern-day royals have nothing on these guys when it comes to scandals .,1,negative,NEGATIVE,NEGATIVE,4.4807655811309814
the premise of jason x is silly but strangely believable .,3,positive,POSITIVE,POSITIVE,4.48063325881958
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",0,very negative,VERY NEGATIVE,NEGATIVE,6.627067565917969
cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff .,3,positive,POSITIVE,POSITIVE,4.682775974273682
this franchise has not spawned a single good film .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.535069465637207
"it makes compelling , provocative and prescient viewing .",4,very positive,VERY POSITIVE,VERY POSITIVE,3.8883864879608154
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",3,positive,POSITIVE,POSITIVE,3.6218948364257812
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .",2,neutral,NEUTRAL,NEGATIVE,4.505725145339966
if you 're a fan of the series you 'll love it and probably want to see it twice .,4,very positive,VERY POSITIVE,VERY POSITIVE,3.8969340324401855
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",1,negative,NEGATIVE,POSITIVE,6.110406875610352
"spinning a web of dazzling entertainment may be overstating it , but `` spider-man '' certainly delivers the goods .",4,very positive,VERY POSITIVE,POSITIVE,4.896791934967041
"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,4.321986675262451
"it plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1,negative,NEGATIVE,VERY NEGATIVE,5.364522695541382
there 's nothing to gain from watching they .,0,very negative,VERY NEGATIVE,NEGATIVE,3.7743937969207764
"for something as splendid-looking as this particular film , the viewer expects something special but instead gets -lrb- sci-fi -rrb- rehash .",1,negative,NEGATIVE,NEGATIVE,5.8751702308654785
"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",2,neutral,NEUTRAL,NEUTRAL,5.554718017578125
it may ... work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows or reruns .,3,positive,POSITIVE,POSITIVE,5.935735702514648
the imax screen enhances the personal touch of manual animation .,4,very positive,VERY POSITIVE,POSITIVE,3.628861427307129
a fan film that for the uninitiated plays better on video with the sound turned down .,1,negative,NEGATIVE,NEGATIVE,3.433811902999878
